source,target,weight
CAN,BOL,21129.936529361235
CAN,GRD,4329.75429443956
CAN,TUR,875184.6989889244
CAN,PAN,105204.35722369066
CAN,BRN,2264.96204803652
CAN,EGY,331979.75532557187
CAN,CRI,125821.4273948048
CAN,AZE,11127.21315828304
CAN,TJK,11513.97164949962
CAN,TKM,5251.5289462839
CAN,DOM,132780.8345841374
CAN,MKD,4435.57226018648
CAN,GBR,12364188.45870648
CAN,CAF,1296.8134970224
CAN,KHM,20624.469870178586
CAN,NZL,347074.18055929354
CAN,FIN,497115.16883795895
CAN,BFA,27668.5405086139
CAN,PAK,539724.765899538
CAN,LTU,40372.9482323909
CAN,SLV,45365.73888022763
CAN,SVK,18250.509949765383
CAN,JOR,67827.79181687736
CAN,MWI,11836.74703910972
CAN,EST,17988.217730079938
CAN,PRT,136410.89596371545
CAN,LSO,171.07099561622
CAN,SUR,65776.39915242181
CAN,GMB,627.4721023795
CAN,SAU,923557.129570184
CAN,MYS,608792.3073820889
CAN,LKA,245937.7681865363
CAN,LUX,159277.42379067422
CAN,NLD,2759625.676308804
CAN,SGP,1136681.4451565137
CAN,CMR,56255.430070837625
CAN,LBR,7971.237986266939
CAN,BHR,34151.36779884201
CAN,RUS,468156.0353681753
CAN,IRQ,140928.4971391409
CAN,TCD,7608.341314091002
CAN,MUS,7037.025392545961
CAN,NIC,34284.190714764336
CAN,BTN,245.49442551032
CAN,AUT,226749.04259129817
CAN,LBY,22667.633430789338
CAN,MLT,758045.542649477
CAN,COM,455.6749863517599
CAN,BGD,706957.8606877003
CAN,ALB,28379.69485859168
CAN,TZA,38761.378751036056
CAN,GEO,12083.740652883484
CAN,WSM,277.24576191018
CAN,AFG,9287.6942923527
CAN,BGR,67144.84505400657
CAN,PER,666687.2649174968
CAN,BDI,370.49120311798
CAN,VNM,512710.7572154932
CAN,GHA,164202.42781177477
CAN,MDA,1171.43957497686
CAN,ESP,865093.7371211572
CAN,DMA,3486.0117657414
CAN,HND,30210.93376095017
CAN,SYC,8205.81087222554
CAN,KOR,3113233.826352525
CAN,LBN,88206.25162215866
CAN,MMR,16404.38792634278
CAN,RWA,24493.900599209443
CAN,COL,599699.9660839844
CAN,BEN,27138.78559114032
CAN,GAB,16681.181427910436
CAN,KEN,70286.98951008092
CAN,DNK,259271.3968048473
CAN,AGO,54242.43024068381
CAN,JPN,7536653.566321023
CAN,DZA,459269.22605185513
CAN,USA,296307368.053282
CAN,ARE,1556073.164791721
CAN,TON,833.1879616389
CAN,IDN,1417563.2096448538
CAN,IRN,77062.06696417095
CAN,BWA,554012.4893525798
CAN,ZMB,31587.840373752308
CAN,HRV,39759.47585673869
CAN,SLE,6530.496156295579
CAN,ECU,254715.92078187977
CAN,OMN,118658.97330819957
CAN,GRC,87058.8859121615
CAN,GTM,92843.63997422197
CAN,SEN,26373.06579610024
CAN,SWE,374839.3631564285
CAN,QAT,138655.10724309523
CAN,GNB,18.22812619264
CAN,IRL,469287.9749317148
CAN,TUN,94814.93248078167
CAN,UGA,18240.907633288894
CAN,CHE,872137.7537700366
CAN,FRA,2412609.924968919
CAN,LAO,4526.067363844181
CAN,MDG,18177.15222676836
CAN,HTI,37202.0555111877
CAN,FJI,18981.85482894456
CAN,GUY,19212.59210902248
CAN,KGZ,11564.496484858098
CAN,ETH,21995.54326351102
CAN,NOR,1446394.9606245998
CAN,YEM,5088.31147498926
CAN,NAM,6104.5717629253
CAN,KNA,5184.54825060788
CAN,BEL,2416280.01921338
CAN,TTO,234494.7325545665
CAN,MLI,15953.18311877444
CAN,TGO,14165.3220864309
CAN,SVN,19735.529475692663
CAN,KIR,77.47423106276
CAN,CIV,52259.9376397594
CAN,CHN,15727970.144790856
CAN,MRT,5450.921767778759
CAN,ARM,9878.42454541782
CAN,MDV,14961.08589595494
CAN,JAM,69610.61773623804
CAN,IND,3356937.9112231936
CAN,NGA,362417.5985852925
CAN,ZWE,4304.28765539458
CAN,BLR,1618.8408574154596
CAN,COG,21971.352812387573
CAN,BHS,56637.06346647725
ITA,ARG,1165510.0802498504
ITA,NPL,15499.140839999998
ITA,VCT,7975.030909575002
ITA,CAN,4069400.309851749
ITA,SWZ,6809.006104525
ITA,PNG,13656.348816925003
ITA,HUN,4533091.895351274
ITA,KWT,856169.17245455
ITA,ISL,119111.43164034995
ITA,MNG,28609.6156008
ITA,MAR,1612216.4268396
ITA,CHL,1061255.4082344498
ITA,MOZ,48795.361028925
ITA,MEX,3825417.215219974
ITA,UKR,998533.80467865
ITA,ISR,2718494.579033724
ITA,GIN,59832.025383425
ITA,BIH,703131.4335064496
ITA,ZAF,2102890.1937652766
ITA,PHL,587360.0188309997
ITA,GNQ,44731.24052960001
ITA,URY,218113.46739362495
ITA,THA,1370165.2522717502
ITA,BRA,4267595.6265500495
ITA,POL,11902506.736021752
ITA,UZB,153990.27035967505
ITA,KAZ,861959.0211491494
ITA,PRY,70090.29088105001
ITA,AUS,3942659.719213699
ITA,LVA,500289.8152625503
ITA,ATG,6086.630682625001
ITA,CZE,5491041.973899321
ITA,DEU,55654533.244640216
ITA,NER,19542.521772075004
ITA,CYP,544085.6093057501
ITA,LCA,2098.8419887500004
ITA,BOL,118354.11376102504
ITA,PLW,95.5416772
ITA,GRD,1693.7675356
ITA,TUR,10963521.119509554
ITA,PAN,389015.56125535
ITA,BRN,52814.84545695
ITA,EGY,3250982.6744316006
ITA,CRI,151123.81386732493
ITA,AZE,730138.798376125
ITA,TJK,22773.5789699
ITA,TKM,137221.97109215
ITA,DOM,278417.2708218
ITA,MKD,276812.7610186251
ITA,GBR,24393228.35122841
ITA,CAF,20617.959783175
ITA,KHM,60489.56166867503
ITA,NZL,471908.63308127486
ITA,FIN,1576527.392658024
ITA,BFA,52110.8906726
ITA,PAK,483384.1759425249
ITA,LTU,828212.8066661748
ITA,SLV,60222.328298725
ITA,SVK,2735889.71647985
ITA,JOR,737216.3735629749
ITA,MWI,13983.1283554
ITA,EST,413992.83729815023
ITA,PRT,3676396.024349624
ITA,LSO,717.1511792250001
ITA,SUR,22618.650744575007
ITA,GMB,6056.592118600001
ITA,SAU,5608464.963117974
ITA,MYS,1057505.3619331503
ITA,LKA,204420.622037325
ITA,LUX,557527.5413695249
ITA,NLD,10466398.20512877
ITA,SGP,2127053.4512155503
ITA,CMR,107184.59978625002
ITA,LBR,17785.545666550002
ITA,BHR,218150.53923152504
ITA,RUS,7839511.226865773
ITA,IRQ,1008476.1758623
ITA,STP,763.2349188750001
ITA,TCD,42055.11362865
ITA,MUS,85660.12249722498
ITA,NIC,23654.512872750005
ITA,BTN,3328.177343425
ITA,AUT,9367419.067063771
ITA,LBY,1648645.9788533996
ITA,MLT,1711699.270274975
ITA,COM,742.856714475
ITA,BGD,520833.9384175
ITA,ALB,1428850.2177489009
ITA,TZA,97000.761734025
ITA,GEO,190116.33189475
ITA,WSM,252.88526955
ITA,AFG,8474.627242925
ITA,BGR,2170193.9902150505
ITA,PER,720498.6373825753
ITA,BDI,3378.251593075
ITA,VNM,1207789.9959339255
ITA,GHA,223503.49358962505
ITA,MDA,220002.86524807516
ITA,ESP,21585554.21718599
ITA,DMA,718.6154746999999
ITA,HND,67465.43981665003
ITA,SYC,22736.508240475
ITA,KOR,4954686.1431924505
ITA,LBN,1309555.5518656247
ITA,MMR,77872.20105917497
ITA,RWA,19311.5233414
ITA,COL,703766.8823188499
ITA,BEN,70543.59951535001
ITA,GAB,71202.46042822496
ITA,KEN,224371.34859595
ITA,DNK,2811821.7969770497
ITA,AGO,284508.69787575
ITA,JPN,6077020.747527752
ITA,DZA,4546383.755418699
ITA,USA,39739008.31962459
ITA,ARE,6785414.303625377
ITA,TON,42.91793505
ITA,IDN,1211772.1901544745
ITA,IRN,1319579.0811548748
ITA,BWA,5876.934924499999
ITA,ZMB,49492.79022095001
ITA,HRV,2834745.0965567245
ITA,SLE,10588.39041365
ITA,ECU,290138.81532285
ITA,OMN,715914.3605556
ITA,GRC,4025667.814164949
ITA,GTM,114680.858173825
ITA,SEN,221311.04310407492
ITA,SWE,4553256.813642626
ITA,QAT,1090640.5816707003
ITA,GNB,1430.9115334250005
ITA,IRL,1349175.7449702749
ITA,TUN,3352376.6473738
ITA,UGA,49101.900922375
ITA,CHE,21303843.714803625
ITA,FRA,46546400.42690885
ITA,LAO,9888.713234325
ITA,MDG,31236.940781399997
ITA,HTI,13900.81078495
ITA,FJI,8099.061502750001
ITA,GUY,6128.971102200002
ITA,KGZ,22583.937741475
ITA,ETH,339910.57212162507
ITA,NOR,1746329.2652246004
ITA,YEM,66218.180421225
ITA,NAM,17644.798161900002
ITA,KNA,17115.910376674998
ITA,BEL,14758204.72473375
ITA,TTO,98375.523466325
ITA,MLI,78562.993811375
ITA,TGO,98345.916099075
ITA,SVN,4023310.18981965
ITA,KIR,10.0516513
ITA,CIV,347949.2184114501
ITA,CHN,11515234.813700728
ITA,MRT,29364.357384225
ITA,ARM,119888.143398275
ITA,MDV,25976.66601805
ITA,JAM,24571.180684175
ITA,IND,3623464.275793752
ITA,NGA,795891.9258704251
ITA,ZWE,21029.853574525
ITA,BLR,417220.14009115
ITA,COG,211800.21564809995
ITA,BHS,88809.03615517502
SWZ,CAN,38.41262537170351
SWZ,ITA,5459.964523824404
SWZ,KWT,37.8692460077817
SWZ,MOZ,61262.189313751966
SWZ,UKR,3.3959215563951
SWZ,ZAF,949169.1103287016
SWZ,PHL,0.0509447055
SWZ,AUS,784.6198280434644
SWZ,CZE,3.42152479785
SWZ,DEU,1110.453837705291
SWZ,CYP,0.34289705625
SWZ,TUR,0.08989781109
SWZ,PAN,22.31934573837
SWZ,EGY,50.6885523856872
SWZ,AZE,31.45631785803
SWZ,GBR,12313.552572654722
SWZ,KHM,24.4433864798403
SWZ,NZL,157.373430837696
SWZ,FIN,26618.404844928
SWZ,BFA,821.44128802311
SWZ,PAK,0.015675294
SWZ,JOR,0.10698388155
SWZ,MWI,7380.864622134156
SWZ,PRT,74396.15655396739
SWZ,LSO,3422.691976322416
SWZ,SAU,19.7404048299609
SWZ,MYS,132.34062900675
SWZ,NLD,5926.286766486421
SWZ,SGP,10.27060938174
SWZ,CMR,19.107858123649496
SWZ,LBR,0.05948774073
SWZ,RUS,376.20439120002
SWZ,MUS,6033.62851499844
SWZ,BTN,6.4092569958969
SWZ,AUT,197.59907246991003
SWZ,COM,17.9483237083521
SWZ,BGD,121.06719269136
SWZ,TZA,26760.484640688966
SWZ,GEO,0.2253323512499999
SWZ,BGR,22.28509522098
SWZ,PER,10.251642276000002
SWZ,BDI,422.72631249792
SWZ,VNM,44.878366722
SWZ,GHA,3.18427922316
SWZ,ESP,41463.91183130304
SWZ,SYC,169.64720171498996
SWZ,KOR,4.7943200204880005
SWZ,MMR,1.7435198445615
SWZ,RWA,0.2630314333199999
SWZ,COL,49.79460917922
SWZ,GAB,26.31944563776
SWZ,KEN,47113.85177971108
SWZ,DNK,20.2029200547249
SWZ,AGO,21514.708835773752
SWZ,JPN,333.79629405948003
SWZ,USA,17853.694847430746
SWZ,ARE,838.691933394816
SWZ,IRN,0.01716444693
SWZ,BWA,10638.810789992787
SWZ,ZMB,11613.751675014908
SWZ,HRV,21.6969581901
SWZ,GRC,18.30341379204
SWZ,SEN,0.51477665496
SWZ,SWE,21.8423402718324
SWZ,QAT,15.0294718872
SWZ,IRL,1241.0641681942036
SWZ,UGA,13025.29860706559
SWZ,CHE,238.4645137669692
SWZ,FRA,5608.02066728426
SWZ,MDG,5843.868735434402
SWZ,ETH,20.5158247872
SWZ,NOR,3576.63912647806
SWZ,NAM,11963.54923708324
SWZ,BEL,686.07838395669
SWZ,MLI,16.592223457588798
SWZ,CHN,31.195856389161303
SWZ,MRT,7.749786977129999
SWZ,MDV,15.07555725156
SWZ,IND,0.31860035055
SWZ,NGA,53733.711552344255
SWZ,ZWE,24074.25820712862
SWZ,COG,100.861668186537
HUN,ARG,47025.118
HUN,NPL,590.9620000000001
HUN,VCT,73.453
HUN,CAN,268596.25900000014
HUN,ITA,4530826.087
HUN,SWZ,29.732
HUN,PNG,1.855
HUN,KWT,39610.59099999999
HUN,ISL,11946.473999999998
HUN,MNG,9876.845
HUN,MAR,198368.321
HUN,CHL,72383.58199999998
HUN,MOZ,982.917
HUN,MEX,587476.123
HUN,UKR,1398514.3539999996
HUN,ISR,334007.499
HUN,GIN,999.296
HUN,BIH,332026.7369999999
HUN,ZAF,249263.495
HUN,PHL,17305.734
HUN,GNQ,147.665
HUN,URY,8343.581999999999
HUN,THA,85121.098
HUN,BRA,271715.42399999994
HUN,POL,3681296.5609999993
HUN,UZB,45701.724
HUN,KAZ,143731.80100000006
HUN,PRY,6477.587
HUN,AUS,434774.722
HUN,LVA,147589.5299999999
HUN,ATG,804.829
HUN,CZE,3793143.3709999993
HUN,DEU,26911881.69799999
HUN,NER,844.1120000000001
HUN,CYP,49310.516
HUN,LCA,330.66
HUN,BOL,14488.03
HUN,GRD,45.041
HUN,TUR,2034192.7169999997
HUN,PAN,16829.746000000006
HUN,BRN,1466.158
HUN,EGY,269254.8019999999
HUN,CRI,18744.219
HUN,AZE,65230.20899999999
HUN,TJK,4752.773
HUN,TKM,52976.325
HUN,DOM,9307.702
HUN,MKD,173216.08600000004
HUN,GBR,3832871.351
HUN,CAF,64.58
HUN,KHM,795.384
HUN,NZL,48165.822
HUN,FIN,319614.05999999994
HUN,BFA,2747.284
HUN,PAK,23251.939
HUN,LTU,221866.47299999997
HUN,SLV,2069.4120000000003
HUN,SVK,4638915.032000001
HUN,JOR,35262.14199999999
HUN,MWI,183.436
HUN,EST,245449.328
HUN,PRT,328012.9749999999
HUN,LSO,8.522
HUN,SUR,2130.098
HUN,GMB,563.401
HUN,SAU,178984.91299999994
HUN,MYS,116247.30700000004
HUN,LKA,17319.859999999997
HUN,LUX,88091.69199999997
HUN,NLD,3271639.1129999985
HUN,SGP,193745.398
HUN,CMR,12359.038000000002
HUN,LBR,1305.586
HUN,BHR,13899.370000000004
HUN,RUS,1706409.2680000002
HUN,IRQ,29612.070999999996
HUN,STP,45.2
HUN,TCD,124.628
HUN,MUS,3132.8720000000008
HUN,NIC,2201.465
HUN,AUT,4559999.311000002
HUN,LBY,8761.502999999999
HUN,MLT,17070.415
HUN,BGD,10195.883000000003
HUN,ALB,61543.71200000001
HUN,TZA,5162.848999999999
HUN,GEO,45304.586
HUN,AFG,6093.804999999999
HUN,BGR,1008645.507
HUN,PER,31931.894000000004
HUN,BDI,203.446
HUN,VNM,67176.39599999998
HUN,GHA,12027.604
HUN,MDA,92441.85899999994
HUN,ESP,3278031.9720000005
HUN,DMA,120.593
HUN,HND,2932.799
HUN,SYC,960.076
HUN,KOR,482442.908
HUN,LBN,58123.60600000001
HUN,MMR,4465.28
HUN,RWA,893.4300000000001
HUN,COL,46134.889
HUN,BEN,5883.281
HUN,GAB,1044.646
HUN,KEN,20071.854000000003
HUN,DNK,668985.5260000001
HUN,AGO,5815.168
HUN,JPN,826282.0539999998
HUN,DZA,81933.81300000001
HUN,USA,3568308.4520000005
HUN,ARE,211402.813
HUN,IDN,48527.263
HUN,IRN,28166.808
HUN,BWA,163.22799999999998
HUN,ZMB,1850.127
HUN,HRV,1436264.9089999998
HUN,SLE,1023.875
HUN,ECU,5295.609999999999
HUN,OMN,22043.720000000005
HUN,GRC,394712.8990000002
HUN,GTM,4470.474999999999
HUN,SEN,11453.906000000004
HUN,SWE,1211104.2830000003
HUN,QAT,32270.496
HUN,GNB,52.639
HUN,IRL,181570.48
HUN,TUN,103060.62
HUN,UGA,8495.672000000002
HUN,CHE,928039.3709999998
HUN,FRA,4574453.327
HUN,LAO,316.67600000000004
HUN,MDG,1108.058
HUN,HTI,1263.589
HUN,FJI,367.554
HUN,GUY,85.43599999999999
HUN,KGZ,9712.694
HUN,ETH,24166.117
HUN,NOR,235258.44600000005
HUN,YEM,3989.942
HUN,NAM,202.637
HUN,KNA,176.695
HUN,BEL,1812160.2810000004
HUN,TTO,11089.923
HUN,MLI,2250.342
HUN,TGO,1059.977
HUN,SVN,951814.8290000004
HUN,CIV,4015.57
HUN,CHN,1795854.987
HUN,MRT,1641.86
HUN,ARM,15055.108999999991
HUN,MDV,235.457
HUN,JAM,6986.498999999999
HUN,IND,213069.79299999995
HUN,NGA,43206.304
HUN,ZWE,1607.424
HUN,BLR,134768.508
HUN,COG,4318.979
HUN,BHS,533.1460000000001
KWT,ARG,10815.1644302534
KWT,NPL,615.0371185028
KWT,CAN,2072.8425553864004
KWT,ITA,34093.49799090201
KWT,PNG,49.2226479024
KWT,HUN,429.1923709626001
KWT,MNG,5.700759127
KWT,MAR,6437.373659537802
KWT,CHL,19.3227479914
KWT,MOZ,6565.928270895
KWT,MEX,271.1035060524
KWT,UKR,391.9496273714
KWT,GIN,37.8975829778
KWT,BIH,125.43996919859998
KWT,ZAF,15852.8604516562
KWT,PHL,5013.4137791738
KWT,THA,42734.053836222
KWT,BRA,48887.4199973278
KWT,POL,754.9832759406002
KWT,UZB,5.9068507106
KWT,KAZ,504.6717514272
KWT,PRY,121.909819815
KWT,AUS,9562.227323699395
KWT,CZE,206.61678473240005
KWT,DEU,7049.013590969001
KWT,NER,161.017359832
KWT,CYP,3040.0702459148
KWT,TUR,152430.58391782633
KWT,PAN,4.9860867
KWT,BRN,7.1035115186
KWT,EGY,66358.98690367659
KWT,CRI,17.94991212
KWT,AZE,7.97773872
KWT,TJK,0.7645332939999999
KWT,TKM,49.1727870354
KWT,DOM,0.49860867
KWT,GBR,9088.951298193198
KWT,CAF,8.3101445
KWT,KHM,4.0852670362
KWT,NZL,35.06880979
KWT,FIN,105.838000352
KWT,BFA,20.904999504200003
KWT,PAK,147889.06003205595
KWT,SLV,124.31976172
KWT,SVK,37.993980654
KWT,JOR,124815.65795883516
KWT,MWI,26.5924624
KWT,EST,14.6225302622
KWT,PRT,10017.164522323
KWT,SUR,0.33240578
KWT,SAU,801578.6982517871
KWT,MYS,80469.8914855318
KWT,LKA,21828.2133453986
KWT,LUX,0.1994434679999999
KWT,NLD,10536.9441164512
KWT,SGP,45452.08271435719
KWT,CMR,135.68471533820002
KWT,LBR,828.2122692746001
KWT,BHR,100782.95274888122
KWT,RUS,15683.0143943074
KWT,IRQ,431788.7858620646
KWT,TCD,11.218695075
