country_iso3,gdp_us_dollar,inflation_rate,gdp_growth,area,landlocked,continent,langoff_1,population,gdp_per_capita,agriculture_forestry_fishing_of_gdp,industry_of_gdp,merchandise_of_gdp,net_barter_of_trade,foreign_direct_investment_inflows
USA,18224704440000.0,0.1186271356,2.908021861,9529106,0,America,English,320738994.0,56863.3715,1.043866452,18.54450775,20.93327164,100.0,511434000000.0
USA,18224704440000.0,0.1186271356,2.908021861,9529106,0,America,English,320738994.0,56863.3715,1.043866452,18.54450775,20.93327164,100.0,511434000000.0
UZB,81847410182.0,8.5,7.447705075,447400,1,Asia,Uzbek,31298900.0,2615.025134,30.7733232,23.71705603,25.54020946,153.0548751,1041199291.0
VCT,755400000.0,-1.73361195,1.330275498,389,0,America,English,109135.0,6921.702479,6.237068416,15.40905481,50.30447445,107.8033297,119385964.3
VNM,193241108710.0,0.6312009052,6.679288789,331114,0,Asia,Vietnamese,92677082.0,2085.101349,16.992212,33.25008073,169.5679569,131.4520467,11800000000.0
WSM,788307330.6,0.7244701349,4.272188528,2842,0,Pacific,Samoan,193510.0,4073.729164,8.710140864,17.51408917,54.54725376,83.39402557,26867532.32
YEM,42450620876.0,22.0,-27.99443852,547244,0,Asia,Arabic,26497881.0,1601.830063,7.104681636,36.36740441,19.98817183,139.2722532,-15444808.35
ZAF,317620522795.0,4.509208278,1.193732801,1219912,0,Africa,English,55386369.0,5734.633422,2.088751184,26.02837513,58.45119779,140.0047719,1521139945.0
ZAF,317620522795.0,4.509208278,1.193732801,1219912,0,Africa,English,55386369.0,5734.633422,2.088751184,26.02837513,58.45119779,140.0047719,1521139945.0
ZMB,21243339048.0,10.11059289,2.920375112,752614,1,Africa,English,15879370.0,1338.290927,4.980836564,33.65724912,68.42902285,162.308376,1582666667.0
ZWE,19963120600.0,-2.430968424,1.779872703,390759,1,Africa,English,13814642.0,1445.069702,8.284246903,22.3583917,46.59091224,110.516422,399200000.0
