country_iso3,gdp_us_dollar,inflation_rate,gdp_growth,area,landlocked,continent,langoff_1,population,gdp_per_capita,agriculture_forestry_fishing_of_gdp,industry_of_gdp,merchandise_of_gdp,net_barter_of_trade,foreign_direct_investment_inflows
CIV,31273074528.0,2.581170373,8.889421302,322463,0,Africa,French,22087506.0,1415.871694,20.97862591,25.95105232,78.44447778,144.5788389,407592122.1
CMR,32357345501.0,2.05908684,5.40426571,475442,0,Africa,French,22077300.0,1465.63871,13.89889921,27.63050269,34.50221218,153.8831113,547404749.8
COG,17958721572.0,4.631616197,-0.7124344519,342000,0,Africa,French,4622757.0,3883.746848,4.260083078,61.98930708,104.853518,225.819356,1878325499.0
COL,382116126449.0,2.018098479,5.13399352,1141748,0,America,Spanish,46495492.0,8218.347844,5.392714954,32.74755529,30.93850058,161.3126843,16210419016.0
COM,1116224161.0,-4.294873315,4.499874215,1862,0,Africa,Arabic,741511.0,1505.33722,30.78986256,11.64828999,27.32426204,101.7395736,4231644.417
CRI,49745088112.0,5.231336142,2.2690274,51076,0,America,Spanish,4742111.0,10744.09102,4.783350933,21.34497248,58.11028554,99.80970158,3205384977.0
CYP,23900872626.0,-0.3993576765,-6.553078255,9251,0,Europe,Greek,1143866.0,27729.1927,2.041470818,10.76026424,34.86483582,92.23766941,25966316071.0
CZE,211685616593.0,1.438297872,-0.04590367355,78864,1,Europe,Czech,10514272.0,20133.16914,2.364771166,32.64607051,144.8057761,102.1156767,7357578653.0
DEU,3732743446219.0,1.50472098,0.4375913031,357325,0,Europe,German,80645605.0,46285.76407,0.9426432141,26.78261334,70.35843845,94.49136722,67199694459.0
DEU,3732743446219.0,1.50472098,0.4375913031,357325,0,Europe,German,80645605.0,46285.76407,0.9426432141,26.78261334,70.35843845,94.49136722,67199694459.0
DMA,498296296.3,-0.04641164688,-0.9999406312,751,0,America,English,71019.0,7016.380071,13.98468857,12.31975621,47.76274714,101.3719251,17915757.41
DNK,343584391648.0,0.7890717801,0.9333409724,43094,0,Europe,Danish,5614932.0,61191.1937,1.302127587,20.06180735,60.62469805,101.8835426,680338945.9
DOM,62682163838.0,4.830950967,4.875205089,48734,0,America,Spanish,10048226.0,6238.132367,5.304865946,29.24893357,42.3150676,98.52237738,1599900000.0
DZA,209724351222.0,3.25423911,2.8,2381741,0,Africa,Arabic,38140135.0,5499.587331,9.851117128,44.25329676,57.21055428,283.1411813,1691886708.0
ECU,95129659000.0,2.721775777,4.946511267,275716,0,America,Spanish,15707473.0,6056.331213,8.769342903,37.14612811,54.65593018,168.3016819,727081206.3
EGY,288434108527.0,9.469719811,2.185466055,1001449,0,Africa,Arabic,88404652.0,3262.657586,11.2743496,39.88695979,33.0051118,151.3626558,4192200000.0
ESP,1354757433213.0,1.408546292,-1.435394259,505954,0,Europe,Spanish,46620045.0,29059.54795,2.622340613,20.27955168,48.60139416,89.14745043,47373243839.0
EST,25271406708.0,2.78056659,1.346184732,45227,0,Europe,Estonian,1317997.0,19174.10033,3.068218214,25.1866982,137.6417245,94.78808227,1097942107.0
ETH,47648211133.0,7.464021929,10.58227005,1127127,1,Africa,Amharic,95385793.0,499.5315302,41.23950553,10.94455699,31.5751623,133.00678,1343876024.0
FIN,271285280621.0,1.478286157,-0.9016963162,336593,0,Europe,Swedish,5438972.0,49878.04324,2.367353331,23.32163605,56.03215908,88.01570225,-4940676481.0
FJI,4190143206.0,2.913541936,4.73421949,18333,0,Pacific,English,865602.0,4840.72727,10.11310699,16.33721435,93.88700592,108.7033864,243782754.0
FRA,2811077725704.0,0.8637154979,0.5763266748,547026,0,Europe,French,65998685.0,42592.93539,1.458632177,17.97180129,44.90911043,88.77700851,31589283791.0
GAB,17595745653.0,0.5054410589,5.638699003,267667,0,Africa,French,1817070.0,9683.58162,3.329080651,56.60861687,78.38826653,223.6092229,324032442.4
GBR,2786022872707.0,2.291666667,2.139485718,244110,0,Europe,English,64128273.0,43401.31053,0.6447097627,18.93103324,43.4353553,101.5199377,54473175400.0
GEO,17189551521.0,-0.5120584109,3.621305352,69700,0,Asia,Georgian,3717668.0,4623.745725,8.61641445,18.512858,63.60259014,135.4571643,1046562195.0
GHA,62405374786.0,11.66619231,7.312525007,238538,0,Africa,English,26607641.0,2361.090324,20.36984251,34.08982225,49.90525475,178.1367504,3227000000.0
GIN,8376613843.0,11.88789561,3.934784025,245857,0,Africa,French,10892821.0,769.0031667,17.54527212,29.64071455,44.8271828,102.5492868,190000.0
GMB,1375608956.0,5.699129896,2.87276879,11295,0,Africa,English,1963708.0,700.5160422,26.22212251,11.89469631,35.18441762,103.8923657,68340322.38
GNB,1046087418.0,1.207125557,3.255904265,36125,0,Africa,Portuguese,1648259.0,634.6620391,44.13561101,14.42470654,32.11968658,79.44991418,19639703.8
GNQ,21948835350.0,2.948876946,-4.133198501,28051,0,Africa,Spanish,1076412.0,20390.73727,1.19199068,72.44925774,94.78407703,238.0250407,582948701.9
GRC,239862011052.0,-0.922168807,-3.241424731,131621,0,Europe,Greek,10965211.0,21749.15248,3.387648533,15.08221499,40.673161,87.80171712,2945271845.0
GRD,842620111.1,-0.04399978648,2.351418773,345,0,America,English,108172.0,7789.632355,4.835402519,13.39788331,48.06436432,93.62672573,74688413.33
GTM,52996540576.0,4.343371313,3.6975861,108889,0,America,Spanish,15043981.0,3522.773706,10.3562211,22.95294843,51.97131668,229.5897031,1522143500.0
GUY,4167801803.0,1.901251819,3.653407571,214970,0,America,English,759281.0,5489.142758,25.6475106,25.62806591,77.97875604,118.1209858,200558390.0
HND,18499710128.0,5.161898986,2.791559757,112088,0,America,Spanish,8798524.0,2102.592449,12.19112794,25.40931972,101.5475371,166.52137,1069029263.0
HRV,58194069434.0,2.216582064,-0.447092177,56538,0,Europe,Serbo-Croatian,4255689.0,13674.4178,3.503151488,21.43382123,59.59541984,98.62913983,937309759.6
HTI,14498080023.0,4.765024048,3.085008621,27750,0,America,French,10400672.0,1393.956085,19.2308684,25.93305046,30.79718137,307.6883703,161918586.3
HUN,135411698965.0,1.73319985,1.860751624,93032,1,Europe,Hungarian,9893082.0,13687.51406,3.924971576,25.09969324,153.3205783,99.47825403,-3586600505.0
IDN,912524136718.0,6.412513302,5.557263689,1933658,0,Asia,Indonesian,251805314.0,3623.927241,13.35669916,42.63567744,40.45712164,121.8435134,23281742362.0
IND,1856722121395.0,11.06367478,6.386106401,3287590,0,Asia,English,1280842119.0,1449.610451,17.14842354,28.40489956,42.02271255,92.44597165,28153031270.0
IRL,238543539441.0,0.5087148695,1.351633847,70285,0,Europe,English,4623816.0,51577.27936,1.083459012,24.33199535,79.15462635,92.77615275,70811172728.0
IRN,460293149324.0,36.60303552,-0.194073471,1648100,0,Asia,Persian,76481963.0,6018.3229,9.753665091,42.88103081,29.83663785,191.5437929,3049945000.0
IRQ,234648370497.0,1.879498007,7.6,437072,0,Asia,Arabic,33157061.0,7076.552265,4.768439716,57.69152679,67.41031674,240.305996,-2335300000.0
ISL,16033517403.0,3.872279237,4.13385115,102819,0,Europe,Icelandic,323764.0,49804.983,5.855934692,21.14002897,62.12689863,82.48618831,472607545.8
ISR,292636164056.0,1.576211979,4.148054503,21621,0,Asia,Hebrew,8059500.0,36316.47837,1.260969975,20.60137749,47.04901079,100.7071701,11842200000.0
ITA,2141315327318.0,1.219993423,-1.841065451,301323,0,Europe,Italian,60233948.0,35549.9747,2.144589807,21.17245852,46.59355805,96.8993313,19531411962.0
JAM,14262589158.0,9.341500766,0.5015605832,10991,0,America,English,2858710.0,4989.734089,5.970479633,18.09906598,54.57718278,82.73325382,544747561.8
JOR,34454440181.0,4.824623143,2.609947414,91862,0,Asia,Arabic,8518992.0,4044.426869,3.583018644,25.64065978,85.53034059,77.88197482,1946597204.0
JPN,5155717056271.0,0.3464403257,2.000267841,377801,0,Asia,Japanese,127445000.0,40454.44746,1.104187087,26.9376337,30.03002265,59.01942646,10648441636.0
KAZ,236634552078.0,5.846409173,5.999999999,2717300,1,Asia,Kazakh,17035551.0,13890.63096,4.50354557,33.69881564,56.41864167,229.0327983,10011293285.0
KAZ,236634552078.0,5.846409173,5.999999999,2717300,1,Asia,Kazakh,17035551.0,13890.63096,4.50354557,33.69881564,56.41864167,229.0327983,10011293285.0
KEN,55096728048.0,5.71749357,5.878680567,582646,0,Africa,English,45519986.0,1210.385435,26.44333406,18.02414707,40.31818365,87.95314011,1118819097.0
KGZ,7335027592.0,6.613752024,10.91546948,198500,1,Asia,Kyrgyz,5719600.0,1282.437162,14.63787255,24.84359467,110.8107624,120.333212,612016900.0
KHM,15227991395.0,2.94260016,7.356665149,181035,0,Asia,Khmer,15026330.0,1013.420536,31.59506243,24.06765417,106.5209428,70.01896927,2068470774.0
KIR,185113921.6,-1.488059085,4.214773912,717,0,Pacific,English,107887.0,1715.813041,23.04775713,14.472648,56.18162,89.89351847,838137.9532
KNA,839774074.1,1.10698554,5.383690734,269,0,America,English,50328.0,16685.94759,1.185509266,20.52853955,36.31945241,67.59717218,110789970.4
KOR,1370795199976.0,1.301377058,3.164708636,99484,0,Asia,Korean,50428893.0,27182.73431,2.099047114,34.44782919,78.43739167,51.85720989,12766600000.0
KWT,174161142454.0,2.682296841,1.149300437,17818,0,Asia,Arabic,3526382.0,49388.05338,0.3551175188,73.09873441,82.91344324,224.9854492,1433630444.0
LAO,11942230508.0,6.371427178,8.026300226,236800,1,Asia,Lao,6541302.0,1825.665672,17.93049843,30.42770755,44.75713307,98.83709643,681397257.1
LBN,46909335135.0,4.821019563,3.811023284,10452,0,Asia,Arabic,5913016.0,7933.233249,3.953061054,16.34163991,57.97140361,97.5588339,2661087128.0
LBR,3067000000.0,7.577306817,8.704028066,111369,0,Africa,English,4248337.0,721.9295456,37.2278448,15.75802739,55.72220411,147.4809078,1998675366.0
LBY,65502870174.0,2.605818027,-13.59999997,1759540,0,Africa,Arabic,6320350.0,10363.80425,1.0,80.0,111.4729779,227.9584707,702000000.0
LCA,1664816741.0,1.472018389,-3.174377604,617,0,America,English,177505.0,9378.985047,2.627912422,10.52857736,47.69293704,96.97758127,83515042.22
LKA,74317806538.0,6.908450348,3.39573265,65610,0,Asia,Sinhala,20585000.0,3610.289363,7.666516518,29.16275801,37.95994704,103.0551429,932551317.6
LSO,2421470018.0,4.865118995,4.186912501,30355,1,Africa,English,2028528.0,1166.911756,5.064362952,29.02324164,127.6660549,76.34357195,50429031.34
LTU,46514471182.0,1.047479371,3.550072843,65300,0,Europe,Lithuanian,2957689.0,15729.65247,3.544920865,27.39489367,144.8818679,94.37229186,768657972.0
LUX,61739352212.0,1.734039635,3.654371342,2586,1,Europe,French,543360.0,113625.1329,0.2768843404,10.90496985,73.10248388,75.01705656,16007703035.0
LVA,30432796306.0,-0.02945477826,2.310176076,64589,0,Europe,Latvian,2012647.0,15122.73528,3.20048233,20.28212198,106.226925,103.2123828,989283879.4
MAR,106825649872.0,1.880654667,4.5354242,710850,0,Africa,Arabic,33715705.0,3121.680081,13.38956681,26.1685022,62.87066831,122.7638019,3360909924.0
MDA,9496684701.0,4.597878974,9.043865482,33700,0,Europe,Romanian,2858692.0,3322.038436,11.55036174,21.60325673,83.39752502,71.04158724,241880000.0
MDG,12423557907.0,5.826429445,2.300386934,587041,0,Africa,French,22961259.0,541.0660586,26.49302836,12.44809679,41.7191278,75.82676034,565848886.0
MDV,3295011382.0,3.805630009,7.281073979,298,0,Asia,Maldivian,415592.0,7928.476443,5.413434052,8.058403066,62.64014781,89.17690999,360816336.2
MEX,1274443084717.0,3.806390697,1.354091962,1967210,0,America,Spanish,118827158.0,10725.18359,3.138783695,31.85631756,60.49544379,114.0374804,50791028233.0
MKD,10817712139.0,2.785000567,2.925257665,25713,1,Europe,Macedonian,2076065.0,5210.153044,10.02747609,22.14046476,100.9465402,88.34576044,402458309.8
MLI,13242680705.0,-0.6067363564,2.29506829,1240142,1,Africa,French,16449854.0,805.0339796,36.75281627,17.184553,46.41050524,166.3747417,307853389.3
MLT,10551661220.0,1.180284364,5.473355914,316,0,Europe,English,425967.0,24771.07658,1.069855256,14.58717991,92.67735038,124.8980825,510057778.1
MMR,60269734045.0,5.643038834,8.426001025,678500,0,Asia,Burmese,51852464.0,1121.942049,29.53372536,32.3622196,40.00999753,111.240099,2254603965.0
MNG,12582122604.0,10.49065676,11.64891619,1565500,1,Asia,Mongolian,2881783.0,4366.089537,13.41406247,30.50689238,84.46110672,177.26127,2059702973.0
MOZ,16974320551.0,4.261352509,6.963607135,801590,0,Africa,Portuguese,25560752.0,664.0775104,23.50395072,16.34875133,83.20215208,91.5733563,6697422432.0
MRT,7223063170.0,4.129101738,4.150813186,1030700,0,Africa,Arabic,3817497.0,1892.094,16.28260111,38.60977013,91.78931215,154.8608129,1126004760.0
MUS,12129642296.0,3.543295739,3.360406103,2045,0,Africa,English,1258653.0,9637.015729,3.375429985,20.6005956,68.14701192,105.5403196,293369157.1
MWI,5518880769.0,27.28333333,5.199999998,118484,1,Africa,English,15839287.0,348.4298737,28.67364219,14.78394543,73.43880344,98.369698,451362406.6
MYS,323277158907.0,2.105012312,4.693722526,329758,0,Asia,Malay,29468923.0,10970.1043,9.113363845,39.88537365,134.3206558,112.0803835,11296279514.0
NAM,12011207741.0,5.600925023,5.614719652,825518,0,Africa,English,2233506.0,5392.09494,7.821464914,26.54834346,101.7165063,122.1256062,777073646.4
NER,10224897935.0,2.29723115,5.315130636,1267000,1,Africa,French,18504287.0,552.569139,32.23501073,26.04650195,35.2668557,191.9523584,719338470.5
NGA,508692961937.0,8.475827285,6.671335393,923768,0,Africa,English,171765819.0,2961.549422,20.75862283,25.74232124,28.81010963,222.9305081,5562857987.0
NGA,508692961937.0,8.475827285,6.671335393,923768,0,Africa,English,171765819.0,2961.549422,20.75862283,25.74232124,28.81010963,222.9305081,5562857987.0
NIC,10982938826.0,7.135467853,4.926115047,130670,0,America,Spanish,6062462.0,1811.636803,16.49173204,25.38725003,104.5435825,253.0259447,965100000.0
NLD,876923518850.0,2.506898527,-0.1301752884,41863,0,Europe,Dutch,16804432.0,52184.06185,1.790864893,19.33416406,143.827024,91.68568639,328677379048.0
NOR,522761531915.0,2.120486204,1.034072914,323752,0,Europe,Norwegian,5079623.0,102913.4508,1.31530621,35.63947143,47.02526582,159.8438855,-1368607171.0
NPL,19271168018.0,9.040163119,4.128877676,147181,1,Asia,Nepali,26916795.0,823.3598746,28.62265753,13.79833756,33.61578268,74.02282225,74179632.61
NZL,190845889950.0,1.134422664,2.628800543,268676,0,Pacific,English,4442100.0,42976.64959,7.03371665,20.2875516,41.42654591,133.1959429,-69519935.42
OMN,78555637365.0,1.045528388,5.104799427,212379,0,Asia,Arabic,3764805.0,20865.78787,1.307696649,67.4689875,114.3495489,242.4044238,1612430962.0
PAK,231218567179.0,7.692156119,4.396456633,882872,0,Asia,Urdu,191260799.0,1208.91771,23.83211646,20.21693641,30.17404737,46.27624777,1333000000.0
PAN,45600000000.0,4.027159916,6.903272566,75648,0,America,Spanish,3835447.0,11889.07056,2.944524001,25.13755513,82.71947965,180.2139127,3799000000.0
PER,201175469114.0,2.806716509,5.852518211,1285216,0,America,Spanish,29773986.0,6756.752996,6.668310165,33.85943675,43.0126995,185.6778537,9826002544.0
PHL,283902829721.0,2.582687661,6.750531301,300000,0,Asia,English,98871558.0,2871.429701,12.4734251,30.77544663,43.11441484,73.519289,3737371740.0
PLW,221117200.0,3.354810042,-3.387316396,487,0,Pacific,English,17603.0,12561.33614,3.73684182,7.329913729,79.59579807,85.29197894,18041109.84
PNG,21261432775.0,4.96031746,3.824946266,462840,0,Pacific,English,7788388.0,2729.888751,19.26001935,26.54078167,53.43478077,195.1680967,26804026.04
POL,521016262735.0,0.9919826063,1.125767836,312685,0,Europe,Polish,38040196.0,13696.4663,3.091167676,28.3687491,79.18965866,98.40365896,795000000.0
PRT,226369502104.0,0.2744166667,-0.9226446745,92389,0,Europe,Portuguese,10457295.0,21647.04181,2.095482699,18.86789483,61.20170726,92.08986542,15745220666.0
PRY,38585317743.0,2.683857387,8.417495285,406752,1,America,Spanish,6510273.0,5936.975959,13.18518553,32.91257904,55.87905411,112.2413572,312567000.0
QAT,198727642979.0,3.221977568,5.556040641,11437,0,Asia,Arabic,2336579.0,85050.68435,0.09602295156,71.76825132,82.46915102,221.158652,-840384615.4
RUS,2292473246621.0,6.753710262,1.755422149,17075400,0,Asia,Russian,143506995.0,15974.64463,2.993600488,28.19128918,37.64951243,189.6202605,69218890000.0
RWA,7819538349.0,5.92426868,4.719854196,26338,1,Africa,French,10811538.0,722.8943285,24.93369409,17.60116252,38.44874599,167.6828907,233763793.6
SAU,746647127408.0,3.532524707,2.699254721,2153168,0,Asia,Arabic,30052058.0,24845.12466,2.157306454,59.86247398,72.86266565,143.7710761,8864693333.0
SEN,18965572150.0,0.7102454867,2.82210565,196722,0,Africa,French,13782429.0,1372.665779,13.72488038,24.29421252,48.69792993,107.9036097,311366768.8
SGP,307576360585.0,2.358604154,4.837298646,646,0,Asia,English,5399162.0,56967.42579,0.03442718235,23.44522298,254.6574121,82.54986751,64389514904.0
SLE,4920343195.0,5.51827137,20.71576829,73326,0,Africa,English,6863975.0,716.8358269,47.98330898,21.22851294,75.13703523,61.0329198,429664580.1
SLV,21990970000.0,0.7576691845,2.235729888,21041,0,America,Spanish,6266076.0,3509.528132,5.613258533,26.12158536,73.95308165,82.79064662,245179098.3
STP,300553785.0,8.105832709,4.814794386,964,0,Africa,Portuguese,192076.0,1564.768548,12.03395966,15.73752108,54.89853221,106.3152713,12162344.82
SUR,5145757576.0,1.923436041,2.93344123,163820,0,America,Dutch,547295.0,9402.164419,8.485954891,32.25369531,89.19969378,131.8043738,186765030.6
SVK,98848641555.0,1.40047369,0.6665350418,49036,1,Europe,Slovak,5413393.0,18260.01577,2.730968179,28.7422899,169.5683394,90.70497352,1003901609.0
SVN,48401896808.0,1.769200859,-1.029282772,20256,0,Europe,Slovenian,2059953.0,23496.6025,1.971225204,27.48895447,139.2342128,94.49271307,104022716.6
SWE,586841821797.0,-0.04429297015,1.187775716,449964,0,Europe,Swedish,9600379.0,61126.9432,1.466540019,22.06833913,55.91949786,91.64289161,1316837632.0
SWZ,4600000000.0,5.621306235,3.862271882,17364,1,Africa,Swati,1086843.0,4230.328486,10.11543454,35.6451216,78.03897023,110.0499102,81790158.4
SYC,1328157609.0,4.338938483,6.018076825,455,0,Africa,English,89949.0,14765.67398,2.667339015,12.62216628,124.9851666,83.74135358,57289065.62
TCD,12953535496.0,0.2226715646,5.700001363,1284005,1,Africa,French,13220433.0,979.8117426,50.04519248,13.32971956,52.4953207,218.6156532,520200751.3
TGO,4321655656.0,1.825394759,6.112343078,56785,0,Africa,French,6954721.0,621.3988536,37.51484194,17.63003733,99.29065019,110.259073,183599249.0
THA,420333203150.0,2.184886185,2.687495563,513115,0,Asia,Thai,68144519.0,6168.261356,11.32221534,36.89858846,113.9362764,94.46624038,15935960665.0
TJK,8448469838.0,5.009646453,7.400081256,143095,1,Asia,Tajik,8059782.0,1048.225602,21.32088785,23.11516465,62.88712752,83.73563893,283140730.0
TKM,39197543860.0,6.8,10.2000001,488100,1,Asia,Turkmen,5366376.0,7304.285771,8.474394207,63.42771208,68.37163088,237.7737155,2861420712.0
TON,450643615.2,0.7756293224,0.3123079093,748,0,Pacific,Tongan,101768.0,4428.146521,17.10784194,15.87143086,47.70954092,100.4373266,6269513.29
TTO,27268478565.0,5.199817405,2.229074805,5130,0,America,English,1353708.0,20143.54541,0.7231333807,48.24558757,115.0559241,146.3235963,-1129966026.0
TUN,46251061734.0,5.316235313,2.875523842,164150,0,Africa,Arabic,10952949.0,4222.70514,8.890289753,28.77100697,89.35360065,113.5096329,1058622582.0
TUR,957799371566.0,7.493090305,8.485817002,780576,0,Europe,Turkish,75925454.0,12614.78161,6.676108123,27.67999218,44.0918236,90.43068182,13563000000.0
TUR,957799371566.0,7.493090305,8.485817002,780576,0,Europe,Turkish,75925454.0,12614.78161,6.676108123,27.67999218,44.0918236,90.43068182,13563000000.0
TZA,45680532614.0,7.870723646,6.781585601,945090,0,Africa,English,48483132.0,970.3996014,26.79086792,25.44674503,36.44878693,143.2200646,2087261310.0
TZA,45680532614.0,7.870723646,6.781585601,945090,0,Africa,English,48483132.0,970.3996014,26.79086792,25.44674503,36.44878693,143.2200646,2087261310.0
UGA,28791625559.0,4.902714419,3.586905826,241038,1,Africa,English,35694519.0,806.6119363,26.15549687,24.57097183,28.57080827,107.1976343,1096000000.0
UKR,183310146378.0,-0.238948626,-0.02669789007,603677,0,Europe,Ukrainian,45489648.0,4029.711252,8.78638928,22.66963236,76.98700961,94.5718131,4509000000.0
URY,57531233351.0,8.57513504,4.63753863,176215,0,America,Spanish,3389436.0,16973.68924,7.616200626,23.66924034,35.9960995,110.8299343,986930050.6
USA,16784849196000.0,1.464832656,1.84208107,9529106,0,America,English,316059947.0,53106.53677,1.333513679,19.25820128,23.28679248,95.34050179,288131000000.0
USA,16784849196000.0,1.464832656,1.84208107,9529106,0,America,English,316059947.0,53106.53677,1.333513679,19.25820128,23.28679248,95.34050179,288131000000.0
UZB,68997168338.0,11.7,7.584537849,447400,1,Asia,Uzbek,30243200.0,2281.410973,29.4965853,22.58546675,36.43337923,168.0221988,691576226.0
VCT,721207407.4,0.8051278043,1.832976653,389,0,America,English,108624.0,6639.484897,6.480387827,15.33488081,58.09701837,100.6057138,126735013.0
VNM,171222025117.0,6.592674759,5.421882991,331114,0,Asia,Vietnamese,90752593.0,1886.69017,17.96358637,33.19004024,154.2243177,125.9419655,8900000000.0
WSM,770021664.0,0.6100857209,-0.4188443993,2842,0,Pacific,Samoan,190712.0,4037.615168,9.712510781,18.23644406,55.71271824,78.89561431,13791695.17
YEM,40415235702.0,10.96844215,4.823414981,547244,0,Asia,Arabic,25147112.0,1607.152173,7.867396368,43.88085892,53.37838472,175.6305571,-133570895.6
